channel_username,id,message,date,media_path
@ethio_brand_collection,5833,"Jordan tenacity 68 
Size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-31 09:01:02+00:00,media/photo_2024-10-31_09-01-02.jpg
@ethio_brand_collection,5832,"Nike Air Force Goretex
Size 40,41,42,43
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-31 06:00:06+00:00,media/photo_2024-10-31_06-00-06.jpg
@ethio_brand_collection,5831,"Nike zoom free run 
Size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-30 09:00:50+00:00,media/photo_2024-10-30_09-00-50.jpg
@ethio_brand_collection,5830,"Colombia vibrant terrex 
Size 40,41,42,43
Price 3100 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-30 06:01:07+00:00,media/photo_2024-10-30_06-01-07.jpg
@ethio_brand_collection,5829,"Puma CA pro classic
Size 40,41,42,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-29 09:10:21+00:00,media/photo_2024-10-29_09-10-21.jpg
@ethio_brand_collection,5828,"Adidas stansmith
Size 40,41,42,43,44
Price 3300 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-29 07:27:11+00:00,media/photo_2024-10-29_07-27-11.jpg
@ethio_brand_collection,5827,"Goupu comfort sneaker 
Size 39,40,41,42,43,44
Price 3300 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-28 09:01:53+00:00,media/photo_2024-10-28_09-01-53.jpg
@ethio_brand_collection,5826,"Skechers GY ULTRA
Size 40,41,42,43
Price 3100 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-28 06:00:02+00:00,media/photo_2024-10-28_06-00-02.jpg
@ethio_brand_collection,5825,"Chelsea 05 half boots leather
Size 41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-27 06:01:47+00:00,media/photo_2024-10-27_06-01-47.jpg
@ethio_brand_collection,5824,"Pipe elder GD 
size 40,41,42,44
Price 3300 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-25 06:03:58+00:00,media/photo_2024-10-25_06-03-58.jpg
@ethio_brand_collection,5823,"Jordan 1 high
Size 41,43,44,45
Price 3300 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-23 09:01:04+00:00,media/photo_2024-10-23_09-01-04.jpg
@ethio_brand_collection,5822,"Reebok classic 
size 40,41,42
Price 2900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-23 06:20:12+00:00,media/photo_2024-10-23_06-20-12.jpg
@ethio_brand_collection,5821,"All star leather high 
Size 40,41,42,43
Price 3200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-22 09:02:06+00:00,media/photo_2024-10-22_09-02-06.jpg
@ethio_brand_collection,5820,"Skechers lace Out Door
Size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-22 06:00:15+00:00,media/photo_2024-10-22_06-00-15.jpg
@ethio_brand_collection,5819,"Puma 180 trainer
Size 40,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-21 09:01:13+00:00,media/photo_2024-10-21_09-01-13.jpg
@ethio_brand_collection,5818,"Goupu lace comfort
Size 39,40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-21 06:01:21+00:00,media/photo_2024-10-21_06-01-21.jpg
@ethio_brand_collection,5817,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Women/Men Skechers hyper pillars 
Size 37,38,39,40
Price 3000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-20 06:05:16+00:00,media/photo_2024-10-20_06-05-16.jpg
@ethio_brand_collection,5815,"Waerta loafer leather
Size 40,41,42,43,44
Price 3900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                     [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-19 09:00:38+00:00,media/photo_2024-10-19_09-00-38.jpg
@ethio_brand_collection,5814,"Pipe elder GD 
size 40,41,42,43,44
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2024-10-19 06:00:16+00:00,media/photo_2024-10-19_06-00-16.jpg
@ethio_brand_collection,5813,"Piclse loafers leather
Size 39,40,41,42,43,44
Price 3900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-18 09:28:28+00:00,media/photo_2024-10-18_09-28-28.jpg
@ethio_brand_collection,5812,"Adidas duramo speed 
Size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-17 09:00:53+00:00,media/photo_2024-10-17_09-00-53.jpg
@ethio_brand_collection,5811,"NB pure leather comfort 
Size 41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-17 06:01:32+00:00,media/photo_2024-10-17_06-01-32.jpg
@ethio_brand_collection,5810,"Nike Air Force 1 dunk
Size 40,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-16 06:12:20+00:00,media/photo_2024-10-16_06-12-20.jpg
@ethio_brand_collection,5809,"Reebok RC 85
Size 40,41,42,43
Price 3100 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-15 09:00:33+00:00,media/photo_2024-10-15_09-00-33.jpg
@ethio_brand_collection,5808,"Women/Men Skechers Gowalk lace
Size 36,37,38,39,40
Price 3000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-15 06:01:15+00:00,media/photo_2024-10-15_06-01-15.jpg
@ethio_brand_collection,5807,"Skechers lace Out Door
Size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2024-10-14 09:00:53+00:00,media/photo_2024-10-14_09-00-53.jpg
@Leyueqa,6582,,2025-01-16 13:18:01+00:00,media/photo_2025-01-16_13-18-01.jpg
@Leyueqa,6581,"👍👍👍👍

📣 Kitchen Expert 3 in 1 Chopper and Garlic Peeler

✔️ 3 ሊትር የሚይዙ ሁለት ቋቶች
✔️ አንዱ የብረት አንዱ ደግሞ ወፍራም ጠርሙስ
✔️ ባለ 4 ምላጭ እና ባለ 2 ምላጭ መፍጪያ ያለው
👀 ስጋ፣ ጨጓራ፣ አትክልት፣ ቀይ ሽንኩርት፣ነጭ ሽንኩርት ይፈጩበታል👀
🔔 የደረቀ እና የተፈለፈለ ነጭ ሽንኩርት ገለባ  መላጪያ ያለው🔔
📌 ተጨማሪ አንድ መቀየሪያ ባለ 4 ምላጭ ያለው
✔️ባለ 3 ፕሬስ መፍጪያ

ዋጋ 👍3700

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-16 13:18:01+00:00,media/document_2025-01-16_13-18-01.mp4
@Leyueqa,6580,,2025-01-16 10:08:01+00:00,media/photo_2025-01-16_10-08-01.jpg
@Leyueqa,6579,,2025-01-16 10:08:01+00:00,media/photo_2025-01-16_10-08-01 (1).jpg
@Leyueqa,6578,,2025-01-16 10:08:01+00:00,media/photo_2025-01-16_10-08-01 (2).jpg
@Leyueqa,6577,"🔥🔥🔥2 ድስቶች + 1 ወጥ ማቅረቢያ + 1 መጥበሻ 
  የማይዙ የማያሳርሩ ለይታ ውቡ የሆኑ 
         ዋጋ 💵6500 ብር  🛞🛞ከነፃ ዲሊቨሪ ጋር🛞🛞

     0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-16 10:08:01+00:00,media/photo_2025-01-16_10-08-01 (3).jpg
@Leyueqa,6576,"🔠🔠🔠🔠 🔠🔠🔠🔠🔠🔠5-in-1 Trouser Hanger የሱሪ ማስቀመጫ
✔️ የሱሪ ማስቀመጫ ሱሪዎ ወይም ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ 
✔️Size:34cmx32cmx6.5cm 
 ዋጋ፦ ✔️850 ብር

⭐️2 እና ከዚያ በላይ ነፃ ዲሊቨሪ⭐️
    
           0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-16 08:31:59+00:00,media/document_2025-01-16_08-31-59.mp4
@Leyueqa,6575,,2025-01-16 06:06:28+00:00,media/photo_2025-01-16_06-06-28.jpg
@Leyueqa,6574,,2025-01-16 06:06:28+00:00,media/photo_2025-01-16_06-06-28 (1).jpg
@Leyueqa,6573,,2025-01-16 06:06:28+00:00,media/photo_2025-01-16_06-06-28 (2).jpg
@Leyueqa,6572,"🆕🆕🆕3 Partitioned Nonstick Omlett, Egg Maker Pan

📌🔼 3 ክፍል ያለዉ የኦምሌት, የእንቁላል እና የበርገር መጥበሻ

🧳 የማይዝ

⬇️ቁርስዎን ቀለል ባለ መንገድ ለማዘጋጀት

ዋጋ  ✔️1250 ከነፃ ዲሊቨሪ ጋር

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-16 06:06:28+00:00,media/photo_2025-01-16_06-06-28 (3).jpg
@Leyueqa,6570,"🏍🏍🏍🏍🏍🏍🏍🏍 Soybean Milk Machine

✔️ የአኩሪ አተር ወተት መስሪያ ማሽን

✔️በራሱ ቀቅሎ ፤ ፈጭቶ ፤ በራሱ የሚያፈላ

✔️በተጨማሪ ጁስ ለማዘጋጀት የሚሆን

✔️ በተለይ የህፃናት ምግብ ለማዘጋጀት ተመራጭ

ዋጋ፦ 💰 3500 ብር ✔️

🚚 ይዘዙን ፤ ያሉበት በነፃ እናደርሳለን!!

      
ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            0911236983 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-15 13:48:27+00:00,media/document_2025-01-15_13-48-27.mp4
@Leyueqa,6569,,2025-01-15 11:31:50+00:00,media/photo_2025-01-15_11-31-50.jpg
@Leyueqa,6568,,2025-01-15 11:31:50+00:00,media/photo_2025-01-15_11-31-50 (1).jpg
@Leyueqa,6566,,2025-01-15 11:31:50+00:00,media/photo_2025-01-15_11-31-50 (2).jpg
@Leyueqa,6565,"🔠🔠🔠🔠Sayona Steam Iron

Non-Stick Soleplate
✔️Dry ironing function
✔️Self cleaning
✔️Variable steam control
✔️Indicating light
✔️300ml water tank
✔️1200Watts

ዋጋ 3200✔️ ከነፃ ዲሊቨሪ ጋር

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
             0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-15 11:31:50+00:00,media/photo_2025-01-15_11-31-50 (3).jpg
@Leyueqa,6564,"🔤🔤🔤🔤🔤🔤 🔤🔤🔤🔤Wc Toilet  Rack
👉የመፀዳጃ ቤት ዕቃዎች  መደርደሪያ
👉ጠንካራ ብረት
👉ሼልፉ የላሜራ 
👉ብዙ ነገሮችን ያስቀምጡበታል
👉 አገጣጠሙ ቀላል
👉በራሱ የሚቆም
ዋጋ 3,800✅ከነፃ ዲሊቨሪ ጋር

ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-15 05:50:39+00:00,media/document_2025-01-15_05-50-39.mp4
@Leyueqa,6563,,2025-01-15 03:48:57+00:00,media/document_2025-01-15_03-48-57.mp4
@Leyueqa,6562,,2025-01-15 03:48:57+00:00,media/photo_2025-01-15_03-48-57.jpg
@Leyueqa,6561,"🥸 ቀነሰ Derma Roller System 1.5Mm With 540 Micro Needles
👍ለፀጉሮ እና ለፂሞ ዕድገት
👍**ለፊቶ ጥራት** 

🔼የፊት ቆዳ ጤንነት ለመጠበቅ 
🔼የተጎዳ የፊት ገፅታን ውብ ለማረድግ ጠቃሚ
🔼ፊት ላይ የወጣን የቆዳ በሽታ
     እንዲሁም ጠባሳን ለማስወገድ ተመራጭ
🔼 እርጅናን ይቀንሳል
🔼የፀጉር መሳሳትን መመለጥን የሚከላከል

It has gained popularity in recent years as an accessible, effective, and relatively non-invasive skin treatment.

       
 
          በ✔️450 No❌ delivery

📌📌📌**አድራሻ** 📌📌📌
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
            0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-15 03:48:57+00:00,media/photo_2025-01-15_03-48-57 (1).jpg
@Leyueqa,6560,,2025-01-14 17:25:58+00:00,media/photo_2025-01-14_17-25-58.jpg
@Leyueqa,6559,,2025-01-14 17:25:58+00:00,media/photo_2025-01-14_17-25-58 (1).jpg
@Leyueqa,6558,"🔠🔠🔠🔠 🔠🔠🔠🔠🔠#የችበስ_መጥበሻ saachi 
  የሚይዘው መጠን ከትንሽ ዘይት እስከ 3ሊትር
🍟 ለችብስ 🍗ለዶሮ 🍔ለበርገር ስጋ 🥟ለሳምቡሳ   
        ለሚጠባበሱ ነገሮች

✔️**ዋጋ 3ሊትር ****➡️**3999** ብር ከነፃ ዲሊቨሪ ጋር**
    ውስን ፍሬ ነው ያለን ደውለው ይዘዙን
            
           ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

         0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez       ",2025-01-14 17:25:57+00:00,media/photo_2025-01-14_17-25-57.jpg
@Leyueqa,6557,"⬇️⬇️⬇️⬇️**GUN MASSAGER** 
            
✔️ ድብርትን ፣የህመም ስሜት እና ድካምን የሚያስወግድ
✔️ለመላ ሰውነታችን የሚሆን 9 የተለያየ ማሳጅ ማድረግያ ያለው ።
✔️ለአያያዝ ምቹ ፣ Rechargeable በመሆኑ በየትኛውም ቦታ ለመጠቀም ይመቻል።

📌ዋጋ - 3300✔️ ብር

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

         0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-14 12:17:53+00:00,media/photo_2025-01-14_12-17-53.jpg
@Leyueqa,6556,"📣Stainless Steel Manual Noddle and Pasta Maker

✔️መካኒካል ቴላቴሊ ፖስታ(ላዛኛ) መስሪያ ማሽን፦
✔️  ከማይዝግ ብረት የተሰራ
✔️ ጠረንጴዛ ላይ የሚታሰር
✔️ ሊጥ  በተለያየ ውፍረት ይዳምጣል
✔️  ቴላቴሊ ፖስታ በሁለት አይነት ውፍረት ይሰራል።

💵💵3100
**
የ1 አመት ዋስትና ያላቸዉ በጣም የሚያስደስት ዕቃ ደዉለዉ ማዘዝ ይችላሉ** 


 📍📍📍አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ ‼️

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-01-14 08:33:16+00:00,media/document_2025-01-14_08-33-16.mp4
@Leyueqa,6555,"🙂🙂🙂SMILE FACY PAN😀😀😀😀😀
የፓንኬክ መስሪያ ፓን ሴራሚክ የሆነ የማይዝ ዕቃ አስመጥተናል በቀላሉ ቁርስ እና መክሰስ ነገሮችን ለልጆች ለማዘጋጀት የሚሆን **ዋጋ 1700**✅

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

       0911236983 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-14 05:56:23+00:00,media/document_2025-01-14_05-56-23.mp4
@Leyueqa,6551,"🔠🔠🔠🔠 🔠🔠🔠🔠🔠🔠
#ዘመናዊ #የልብስ #ማስጫ 
🔥 ለቤት ውስጥ የሚሆን የልብስ ማስጫ 
➕ ለኮንዶሚኒየም ገላግሌ
➕ ለክረምት ቤትውስጥ ለማስጣት
➕ ባጠቃላይ ጠባብ ቤት ላለው ሰው ገላጋይ ዕቃ 
⚡Limted_Stock
💰ዋጋ 4200 💲ብር በነፃ ቤትዎ ድረስ
🚗ይደውሉ በፍጥነት ይዘዙን ያሉበት ቦታ ያለምንም ተጨማሪ ክፍያ እናደርሳለን
#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
⚠️⚠️ T.me/Leyueqa ⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
         📌📌📌አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2025-01-13 16:36:29+00:00,media/document_2025-01-13_16-36-29.mp4
@Leyueqa,6550,"🏍🏍🏍🏍🏍🏍**Sokany Plug Model 3-in-1, Multi-functional Sandwich Waffle Maker SK-08006 600W**
አነስተኛ የቤት ዉስጥ ቁርስ እና መክሰስ መስሪያ
🔥ዶናት🔥 ዋፍል 🔥ኬክ
ዋጋ✔️ 5200 ከነፃ ዲሊቨሪ ጋር
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez ",2025-01-13 11:49:49+00:00,media/document_2025-01-13_11-49-49.mp4
@Leyueqa,6549,,2025-01-13 11:49:33+00:00,media/photo_2025-01-13_11-49-33.jpg
@Leyueqa,6548,,2025-01-13 11:49:33+00:00,media/photo_2025-01-13_11-49-33 (1).jpg
@Leyueqa,6547,"🏍🏍🏍🏍🏍🏍**Sokany Plug Model 3-in-1, Multi-functional Sandwich Waffle Maker SK-08006 600W**
አነስተኛ የቤት ዉስጥ ቁርስ እና መክሰስ መስሪያ
ዋጋ✔️ 5200",2025-01-13 11:49:33+00:00,media/photo_2025-01-13_11-49-33 (2).jpg
@Leyueqa,6546,"💧💧💧💧Water dispensor 

Price ✔️750 birr

        
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez ",2025-01-13 08:36:13+00:00,media/document_2025-01-13_08-36-13.mp4
@Leyueqa,6545,,2025-01-13 06:18:39+00:00,media/photo_2025-01-13_06-18-39.jpg
@Leyueqa,6544,"💥✔️✔️✔️ 4 set seasoning bottles 

👍2 ፍሬ የዘይት እና አቼቶ መቀነሻ
👍2 ፍሬ የቅመም መቀነሻ እና የራሱ መነስነሻ ያለው
👍የራሱ የሆነ ማስቀመጫ ያለው
👍ለራስዎ፣ለወዳጅ ዘመድዎ የሚያበረክቱት አስተማማኝ እቃ

ዋጋ፦  💲  1800 ብር ከነፃ ዲሊቨሪ

#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 

            0933334444 @Leyustore
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2025-01-13 06:18:39+00:00,media/photo_2025-01-13_06-18-39 (1).jpg
